requestId	songTitle	songArtist	isNonlist	amount	requesterId	requesterName	requestSource	note	createdAt	playedAt
2278018	Il Vento D'Oro (Golden Wind)		1	0.01	3674089	Marethyw	manual	https://musescore.com/winthos/scores/5366398	03/11/2021 10:13:36 pm	03/11/2021 10:13:36 pm
2277945	Tears in Heaven	Eric Clapton	0	5	3673992	Daanik	manual		03/11/2021 10:05:34 pm	03/11/2021 10:05:34 pm
2277778	Wellerman Sea Shanty	Nathan Evans	0	5	3673923	chazer97	manual	bits	03/11/2021 09:42:59 pm	03/11/2021 09:42:59 pm
2277742	I can only imagine	Bart Millard	0	5	3673842	LinkSamus3	manual	resub	03/11/2021 09:38:41 pm	03/11/2021 09:38:41 pm
2277674	Over the rainbow		1	10	3673967	JJD	manual	https://drive.google.com/file/d/1xywuMLVC0DtoIlqWbHX0TFUTduLe5dkl/view?usp=sharing	03/11/2021 09:31:49 pm	03/11/2021 09:31:49 pm
2277559	Losing My Religion (MauColi piano version)	R.E.M	0	0.01	3673566	NachoBroRyan	manual	channel point	03/11/2021 09:16:15 pm	03/11/2021 09:16:15 pm
2277493	Man of the World (Naruto)	Takanashi Yasaharu	0	5	3673847	violinanthony	manual	bits	03/11/2021 09:07:49 pm	03/11/2021 09:07:49 pm
2277437	Sadness and Sorrow		1	10	3673715	Daanik	manual	https://musescore.com/user/5950811/scores/1460091	03/11/2021 09:01:34 pm	03/11/2021 09:01:34 pm
2277372	There is None Like You	Lenny LeBLANC	0	7	3673680	sammy21290	manual		03/11/2021 08:52:17 pm	03/11/2021 08:52:17 pm
2277318	Roadhouse Blues by The Doors		1	0.01	3673543	MoHawKey	manual	https://musescore.com/david_charlier/the-doors-roadhouse-blues-piano	03/11/2021 08:45:10 pm	03/11/2021 08:45:10 pm
2277256	Improvisation	MiaMetzMusic	0	25	3673553	Daanik	manual		03/11/2021 08:37:03 pm	03/11/2021 08:37:03 pm
2268734	Protectors of the Earth		1	10	3660083	rafalqwe	manual	https://musescore.com/akeldama/protectors-of-the-earth-tsfh-piano-sheet-music	03/10/2021 08:46:27 pm	03/10/2021 08:46:27 pm
2265806	Untitled, 2014 - G-DRAGON		1	10	3659880	mikefromtoronto 	manual	https://musescore.com/user/27624206/scores/5373739	03/10/2021 03:24:18 pm	03/10/2021 03:24:18 pm
2265696	Eyes on Me	Final Fantasy VIII	0	0.01	3659874	DanielleLeFay	manual		03/10/2021 03:13:44 pm	03/10/2021 03:13:44 pm
2265630	Final Fantasy VII Theme	Final Fantasy	0	5	3659813	Xsquire	manual		03/10/2021 03:05:24 pm	03/10/2021 03:05:24 pm
2265585	Improvisation	MiaMetzMusic	0	0	3659747		manual		03/10/2021 03:00:32 pm	03/10/2021 03:00:32 pm
2265490	Fate of the Unknown- Kingdom Hearts		1	0.01	3659567	kushibo95 (rikalaya28)	manual	https://musescore.com/user/76605/scores/106562	03/10/2021 02:50:54 pm	03/10/2021 02:50:54 pm
2265426	Allegro Cantabile Sound - Nodame Cantabile OP		1	10	3659527	turakos8	manual	https://musescore.com/user/178549/scores/173133	03/10/2021 02:44:55 pm	03/10/2021 02:44:55 pm
2265337	How Far I'll Go (Moana)	Lin-Manuel Miranda	0	0	3659108	bruhitsrichard	website		03/10/2021 02:36:26 pm	03/10/2021 02:36:26 pm
2265294	Kung Fu Fighting	Carl Douglas	0	0	3659007	turakos8	twitch-chat		03/10/2021 02:32:40 pm	03/10/2021 02:32:40 pm
2265236	Simple and Clean - Kingdom Hearts	Hikaru Utada	0	0	3658941	pilovew	website		03/10/2021 02:26:25 pm	03/10/2021 02:26:25 pm
2265182	love poem by IU		1	10	3659118	mikefromtoronto	manual	https://musescore.com/user/35966690/scores/6318771	03/10/2021 02:21:52 pm	03/10/2021 02:21:52 pm
2265086	Sparkle - Your Name	Soul Kenji	0	0	3658425	seven_senshi	website		03/10/2021 02:14:33 pm	03/10/2021 02:14:33 pm
2264947	Monster Boy and the Cursed Kingdom - Beach		1	15	3658844	SirFredy8	manual	https://www.youtube.com/watch?v=w2VZvwSrM9s&ab_channel=CoolStuff	03/10/2021 02:02:26 pm	03/10/2021 02:02:26 pm
2264894	Weight of the World - NieR	Keiichi Okabe	0	0	3658399	rafalqwe	website		03/10/2021 01:57:14 pm	03/10/2021 01:57:14 pm
2264781	Part of Your World	Alan Menken	0	0	3658396	rickytickybobby37	website		03/10/2021 01:46:41 pm	03/10/2021 01:46:41 pm
2264689	Purple Rain- Prince		1	10	3658549	cloutgodbdo 	manual	https://sheetmusic-free.com/purple-rain-sheet-music-prince/	03/10/2021 01:39:38 pm	03/10/2021 01:39:38 pm
2264576	Linus and Lucy (peanuts Theme)	Vince Gauraldi	0	0	3658392	nachobroryan	website		03/10/2021 01:28:50 pm	03/10/2021 01:28:50 pm
2264542	Where is My Mind 	The Pixes	0	0	3658390	tecknobill	twitch-chat		03/10/2021 01:25:23 pm	03/10/2021 01:25:23 pm
2264482	Luis Miguel La Barca		1	0.01	3658225	pkajitar:	manual	https://www.youtube.com/watch?v=XFdKHhGS6Jo&ab_channel=giovanniguzman	03/10/2021 01:20:30 pm	03/10/2021 01:20:30 pm
2264399	To Zanarkand	Final Fantasy X 	0	0	3657879	MiaMetzmusic	manual		03/10/2021 01:13:16 pm	03/10/2021 01:13:16 pm
2264351	Baka Mitai	Yukusa OST	0	0	3657866	marethyw	website		03/10/2021 01:08:54 pm	03/10/2021 01:08:54 pm
2264277	Riko's Theme (Made in Abyss	Kevin Penkin	0	0	3657863	sirfredy8	website		03/10/2021 01:01:57 pm	03/10/2021 01:01:58 pm
2264272	One Summer's Day (Spirited Away)	Joe Hisaishi	0	0	3658206	dotolkim	manual		03/10/2021 01:01:31 pm	03/10/2021 01:01:31 pm
2264136	Kiss The Rain	Yiruma	0	0	3657853	jackbarlowuk	website		03/10/2021 12:48:01 pm	03/10/2021 12:48:01 pm
2264056	Never Give Up on Your Dreams	Two Steps From Hell	0	0	3657762	maple_syrup_steve	twitch-chat		03/10/2021 12:40:04 pm	03/10/2021 12:40:04 pm
2264000	Won't You Be My Neighbor		1	0.01	3657854	animeexcel	manual	https://musescore.com/scores/fred-rogers/wont-you-be-my-neighbor-209522147776417	03/10/2021 12:32:35 pm	03/10/2021 12:32:36 pm
2260836	Aerith's theme	Final Fantasy VII	0	0	3654073	JianEscobar	manual		03/10/2021 12:39:58 am	03/10/2021 12:39:58 am
2260818	Dreamcatcher Silent Night		1	10	3654077	UnbiasedTaco	manual	https://musescore.com/user/35180381/scores/6298068	03/10/2021 12:34:39 am	03/10/2021 12:34:39 am
2260805	I Give you My Heart - Crash Landing on You OST	Lee Ji-Eun	0	0	3653968	genslash	twitch-chat		03/10/2021 12:28:51 am	03/10/2021 12:28:51 am
2260776	https://musescore.com/user/1858001/scores/6254465		1	0	3653979	genslash	twitch-chat		03/10/2021 12:20:41 am	03/10/2021 12:20:41 am
2260705	Kiki's Delivery Service - A Town with an Ocean View	Joe Hisaishi	0	0	3653910	lulzury	twitch-chat		03/10/2021 12:02:35 am	03/10/2021 12:02:35 am
2260678	A Cruel Angel's Thesis - Neon Genesis Evangelion		1	0.01	3653857	kushi	manual	https://musescore.com/user/30418467/scores/5575191	03/09/2021 11:56:19 pm	03/09/2021 11:56:19 pm
2260664	歌うたいのバラッド　ピアノ　斉藤和義　映画『夜明け告げるルーのうた』主題歌		1	10	3653847	animeexcel	manual	https://youtu.be/oVnk-1OYEEE	03/09/2021 11:51:44 pm	03/09/2021 11:51:44 pm
2260599	Flower Dance	DJ Okawari	0	0	3653836	genslash	twitch-chat	https://musescore.com/user/102470/scores/171373	03/09/2021 11:39:31 pm	03/09/2021 11:39:31 pm
2260555	Freebird	Lynyrd Skynyrd	0	5	3652979	MoHawkKey	twitch-chat	Resub x4	03/09/2021 11:30:17 pm	03/09/2021 11:30:17 pm
2260489	Piano Man	Billy Joel	0	0	3652516	endreaver	twitch-chat		03/09/2021 11:19:09 pm	03/09/2021 11:19:09 pm
2260456	OST Hollow knight - Broken vessel & False knight		1	0.01	3653579	javi1092_	manual	https://musescore.com/user/27934795/scores/5009707	03/09/2021 11:11:22 pm	03/09/2021 11:11:22 pm
2260376	Imaginary - Evanescence		1	10	3653459	UnbiasedTaco	manual	https://musescore.com/user/1914361/scores/4900872	03/09/2021 10:57:26 pm	03/09/2021 10:57:26 pm
2260322	The Legend of Zelda: Majora's Mask - Song of Healing		1	0.01	3653451	LinkSamus3	manual	https://musescore.com/user/3345356/scores/6071741	03/09/2021 10:49:29 pm	03/09/2021 10:49:29 pm
2260294	Glassy Sky-Tokyo Ghoul		1	0.01	3653323	charclones07	manual	https://musescore.com/user/8276866/scores/5179544	03/09/2021 10:43:33 pm	03/09/2021 10:43:33 pm
2260241	Pegasus Fantasy Saint Seiya OP		1	0.01	3653114	FSurfin	manual	https://musescore.com/user/35890328/scores/6311038	03/09/2021 10:32:37 pm	03/09/2021 10:32:37 pm
2260196	Until the Last Moment		1	18	3653131	SirFredy8	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0137970 +bits from wolfried	03/09/2021 10:24:40 pm	03/09/2021 10:24:40 pm
2260121	Safety Dance	Men Without Hats	0	5	3653105	NachoBroRyan 	manual		03/09/2021 10:10:36 pm	03/09/2021 10:10:36 pm
2260072	Spring Melody	 Jacob's Piano	0	10	3653019	rickytickybobby37	manual	bits	03/09/2021 10:03:15 pm	03/09/2021 10:03:15 pm
2260038	Numb	Linkin Park	0	25	3653022	tecknobill	manual	gift subs	03/09/2021 09:57:28 pm	03/09/2021 09:57:29 pm
2260008	Don’t Worry Be Happy	Bobby McFerrin	0	100	3653172	Zanches2	manual	gift subs +bits 	03/09/2021 09:52:31 pm	03/09/2021 09:52:31 pm
2259950	Can’t Help Falling in Love with You	Elvis Presley	0	25	3652804	tecknobill	twitch-chat		03/09/2021 09:44:36 pm	03/09/2021 09:44:36 pm
2259835	My Soul Your Beats		1	20	3652974	Otakubodega	manual	https://musescore.com/user/208119/scores/845771?share=copy_link	03/09/2021 09:27:38 pm	03/09/2021 09:27:38 pm
2259779	Moonlight Sonata 3rd Movement	Beethoven	0	0	3652512	medalofjoy99	twitch-chat		03/09/2021 09:19:55 pm	03/09/2021 09:19:55 pm
2259747	Spring Time	Yiruma	0	0	3652511	actionmoviefan3000	website		03/09/2021 09:14:31 pm	03/09/2021 09:14:31 pm
2259676	Starry Night	Mamamoo	0	0	3652500	maple_syrup_steve	twitch-chat		03/09/2021 09:02:18 pm	03/09/2021 09:02:18 pm
2259610	Hotel California	Eagles	0	5	3652663	condoulo	manual	gift sub	03/09/2021 08:54:49 pm	03/09/2021 08:54:49 pm
2259532	Improvisation	MiaMetzMusic	0	20	3652621	Anony	manual		03/09/2021 08:44:02 pm	03/09/2021 08:44:02 pm
2259485	Victory	Two Steps From Hell	0	5	3652530	Aaron_W_	manual	subbed	03/09/2021 08:37:58 pm	03/09/2021 08:37:58 pm
2259396	River Flows In You	Yiruma	0	0	3652498	tecknobill	twitch-chat		03/09/2021 08:27:37 pm	03/09/2021 08:27:37 pm
2227718	Minecraft (Title)	Minecraft	0	5	3615000	sakanakaizen	twitch-chat	resub x3	03/05/2021 11:41:57 pm	03/05/2021 11:41:57 pm
2227639	River Flows In You	Yiruma	0	5	3614820	jadedpandugh	twitch-chat	tip	03/05/2021 11:27:20 pm	03/05/2021 11:27:20 pm
2227589	Skyfall	Adele	0	0	3613194	wulfasger	twitch-chat		03/05/2021 11:20:20 pm	03/05/2021 11:20:20 pm
2227557	Grandia Theme	Noriyuki Iwadare	0	0	3613183	michaelhobelsberger	website		03/05/2021 11:14:03 pm	03/05/2021 11:14:03 pm
2227540	Coffin Dance	aka Astronomia	0	0	3613181	mohawkkey	twitch-chat		03/05/2021 11:11:14 pm	03/05/2021 11:11:14 pm
2227480	Cavatina		1	33.33	3614763	aaron_w_	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0065770	03/05/2021 11:01:30 pm	03/05/2021 11:01:30 pm
2227439	Can’t Help Falling in Love with You	Elvis Presley	0	0	3613179	tecknobill	twitch-chat		03/05/2021 10:55:34 pm	03/05/2021 10:55:34 pm
2227399	Theme from Jaws		1	20	3614480	aaron_w_	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0080350	03/05/2021 10:50:17 pm	03/05/2021 10:50:17 pm
2227335	Ys VIII - Dana		1	10	3614229	Daanik	manual	https://musescore.com/user/23820321/scores/5593092?share=copy_link	03/05/2021 10:41:29 pm	03/05/2021 10:41:29 pm
2227176	Baby shark		1	10	3614266	Wolfried	manual	https://musescore.com/user/19209041/scores/4889254?share=copy_link	03/05/2021 10:21:56 pm	03/05/2021 10:21:56 pm
2226921	Chrono Trigger - Corridors of Time	Yasunori Mitsuda	0	5	3614140	prosolis	manual	bits	03/05/2021 09:57:35 pm	03/05/2021 09:57:35 pm
2226862	metroid brinstar depth	-	0	5	3614149	prosolis	manual	bits	03/05/2021 09:51:39 pm	03/05/2021 09:51:39 pm
2226781	Eternity - Memory of Lightwaves	Final Fantasy X-2	0	5	3613453	javi1092_	manual	bits	03/05/2021 09:44:14 pm	03/05/2021 09:44:14 pm
2226689	Inuyasha - Futari no Kimochi (To Love's end)	Inuyasha	0	5	3613330	turakos8	manual	resub	03/05/2021 09:36:00 pm	03/05/2021 09:36:00 pm
2226628	Love Hurts - Incubus		1	15	3613800	michaelhobelsberger	manual	https://musescore.com/user/35926930/scores/6311818	03/05/2021 09:29:01 pm	03/05/2021 09:29:01 pm
2226529	Penn ar Roc'h	Yann Tiersen	0	5	3613310	NachoBroRyan	manual	giftsub	03/05/2021 09:17:58 pm	03/05/2021 09:17:59 pm
2226472	Lord Hold My Hand		1	10	3613489	actionmoviefan3000	manual	https://sheetmusic-free.com/download/10598/	03/05/2021 09:12:38 pm	03/05/2021 09:12:38 pm
2226408	DEUTSCHLAND - RAMMSTEIN		1	15	3613273	michaelhobelsberger	manual	https://musescore.com/user/22524351/scores/5603287?share=copy_link	03/05/2021 09:06:37 pm	03/05/2021 09:06:37 pm
2226300	Ra Ra Rasputin	Boney M.	0	20	3613289	tecknobill	manual	bits	03/05/2021 08:55:28 pm	03/05/2021 08:55:28 pm
2226276	A Gift To You - Emotional piano solo		1	50	3613362	violinanthony	manual	https://musescore.com/classicalmemes/a-gift-to-you	03/05/2021 08:52:40 pm	03/05/2021 08:52:40 pm
2226215	Go the Distance (from Hercules)	Alan Menken	0	25	3613224	tecknobill	manual	gift subs	03/05/2021 08:46:10 pm	03/05/2021 08:46:10 pm
2226125	Power of Love 	Huey Lewis and the News	0	0	3613176	condoulo	website		03/05/2021 08:38:29 pm	03/05/2021 08:38:29 pm
2225992	Let It Go	Frozen	0	0	3613114		manual		03/05/2021 08:24:10 pm	03/05/2021 08:24:10 pm
2217822	Arabesque	Debussy	0	0	3603416	JonLiMusic	twitch-chat		03/05/2021 12:24:38 am	03/05/2021 12:24:38 am
2217796	Ra Ra Rasputin	Boney M.	0	0	3603417		manual		03/05/2021 12:17:17 am	03/05/2021 12:17:17 am
2217772	Dance Monkey	Tones and I	0	0	3601686	mohawkkey	website		03/05/2021 12:09:29 am	03/05/2021 12:09:29 am
2217750	Revelation Song-Kari Jobe		1	20	3603301	mannylam	manual	"maybe improv based on this song please"	03/05/2021 12:04:31 am	03/05/2021 12:04:31 am
2217688	Don’t Stop Believin’	journey	0	0	3601683	maple_syrup_steve	twitch-chat	Piano Plz	03/04/2021 11:52:21 pm	03/04/2021 11:52:21 pm
2217637	Dingga	Mamamoo	0	10	3603055	wolfried	manual	bits	03/04/2021 11:43:06 pm	03/04/2021 11:43:06 pm
2217603	It is Well	Kristene Dimarco	0	5	3602693	Daanik	twitch-chat		03/04/2021 11:36:13 pm	03/04/2021 11:36:13 pm
2217525	Fool's Overture		1	33.33	3602829	aaron_w_	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0087099	03/04/2021 11:20:46 pm	03/04/2021 11:20:46 pm
2217440	Can’t Help Falling in Love with You	Elvis Presley	0	0.01	3602930	tecknobill	manual	channel pt bump	03/04/2021 11:01:34 pm	03/04/2021 11:01:34 pm
2217373	Skyfall	Adele	0	5	3602675	A_n_g_e_l_i_q_u_e_	twitch-chat		03/04/2021 10:51:16 pm	03/04/2021 10:51:16 pm
2217227	I Feel Pretty (West Side Story)	Leonard Berstein	0	10	3602668	Wolfried	manual	bits	03/04/2021 10:33:08 pm	03/04/2021 10:33:08 pm
2217187	Kiseki - Pokemon X&Y Ending Theme	Shota Kageyama	0	0	3602721	conduolo	manual	bit wolfried	03/04/2021 10:26:24 pm	03/04/2021 10:26:24 pm
2217122	girl in red - girls		1	10	3602486	Violinanthony	manual	https://musescore.com/user/34401465/scores/6048529	03/04/2021 10:17:58 pm	03/04/2021 10:17:58 pm
2217038	Sword Art Online II - Ignite (Piano)		1	0.01	3602246	FSurfin	manual	https://musescore.com/18923628926/sao-ii-ignite-wip	03/04/2021 10:04:52 pm	03/04/2021 10:04:52 pm
2217003	Gods Not Done with You		1	20	3602523	actionmoviefan3000	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0221273 + bits from wolfried	03/04/2021 10:00:48 pm	03/04/2021 10:00:48 pm
2216954	The Entertainer	Scott Joplin	0	0.1	3602173	DavidMusic21	manual	channel points	03/04/2021 09:53:07 pm	03/04/2021 09:53:08 pm
2216941	Super Mario Bros main Theme	-	0	50	3602303	chosen13	manual	bits	03/04/2021 09:51:01 pm	03/04/2021 09:51:01 pm
2216900	Red Shoes- IU		1	10	3602244	violinanthony	manual	https://musescore.com/user/11575876/scores/5222228?share=copy_link	03/04/2021 09:45:56 pm	03/04/2021 09:45:56 pm
2216714	Tifa's Theme	Final Fantasy	0	0.1	3602143	AranPrime	manual	Channel points	03/04/2021 09:25:28 pm	03/04/2021 09:25:28 pm
2216649	Silent Lucidity	Queensryche	0	5	3601820	NachoBroRyan	manual		03/04/2021 09:18:07 pm	03/04/2021 09:18:07 pm
2216578	emo medley		1	10	3601873	JJD	manual	https://musescore.com/user/36547310/scores/6645838/s/BR-4Pb?share=copy_link	03/04/2021 09:07:55 pm	03/04/2021 09:07:55 pm
2216500	Into The New World -SNSD		1	15	3601831	mcr_music3	manual	https://musescore.com/user/16501821/scores/4161236?share=copy_link	03/04/2021 08:59:02 pm	03/04/2021 08:59:02 pm
2216446	Riko's Theme (Made in Abyss	Kevin Penkin	0	0	3601678	sirfredy8	website		03/04/2021 08:52:22 pm	03/04/2021 08:52:22 pm
2216305	Bohemian Rhapsody	Queen	0	0	3601705	Mia	manual	bits wolfried	03/04/2021 08:35:53 pm	03/04/2021 08:35:53 pm
2204659	Flower Dance	DJ Okawari	0	0	3587260	doctormif	manual		03/03/2021 03:06:00 pm	03/03/2021 03:06:00 pm
2204386	Kiss The Rain	Yiruma	0	0	3587106	jackbarlowuk	extension		03/03/2021 02:39:48 pm	03/03/2021 02:39:48 pm
2204319	Moonlight Sonata 1st Movement	Beethoven	0	0	3587766	ViolinSugar:	manual		03/03/2021 02:34:35 pm	03/03/2021 02:34:35 pm
2204215	Lean on Me	Bill Withers	0	0	3587094	aeona0606	website		03/03/2021 02:25:34 pm	03/03/2021 02:25:34 pm
2204147	River Flows In You	Yiruma	0	5	3587454	JadedPandugh 	manual		03/03/2021 02:20:09 pm	03/03/2021 02:20:09 pm
2204021	Part of Your World-Alan Menken		1	0.01	3587376	JJ_D	manual	https://drive.google.com/file/d/1qL2bw01LOTHNsApb5n4_4o8f7YLKQfFE/view	03/03/2021 02:09:30 pm	03/03/2021 02:09:30 pm
2203929	HIP	Mamamoo	0	0.1	3587007	lunaachuu	extension		03/03/2021 02:03:10 pm	03/03/2021 02:03:10 pm
2203856	Hanezeve Caradhina 		1	10	3587194	SirFredy8	manual	https://musescore.com/kevintran99/scores/5397570	03/03/2021 01:56:21 pm	03/03/2021 01:56:21 pm
2203790	I Feel Pretty (West Side Story)	Leonard Berstein	0	5	3587159	nachobroryan	manual	gift-sub	03/03/2021 01:50:37 pm	03/03/2021 01:50:37 pm
2203741	Skyfall	Adele	0	0	3586973	a_n_g_e_l_i_q_u_e_	website		03/03/2021 01:46:45 pm	03/03/2021 01:46:45 pm
2203653	LMM by Hwasa		1	25	3586262	mcr_music3	manual	https://musescore.com/minty_piano/lmm-by-hwasa	03/03/2021 01:39:10 pm	03/03/2021 01:39:10 pm
2203562	Here I am Again - Crash Landing on you OST	Yerin Baek	0	0	3586008	morningmusume11	website		03/03/2021 01:30:57 pm	03/03/2021 01:30:57 pm
2203494	Yellow Submarine	Beatles	0	0	3586001	marethyw	website		03/03/2021 01:24:37 pm	03/03/2021 01:24:37 pm
2203464	Forrest Gump Theme	Alan Silvestri	0	0	3586607	sarahviolasings	manual	raid	03/03/2021 01:21:42 pm	03/03/2021 01:21:42 pm
2203391	Final Fantasy IX : Rose of may		1	0.01	3586579	Daniellelefay	manual	https://musescore.com/user/18491986/scores/5432051	03/03/2021 01:15:03 pm	03/03/2021 01:15:03 pm
2203329	Riko's Theme (Made in Abyss	Kevin Penkin	0	0	3585997	sirfredy8	website		03/03/2021 01:08:59 pm	03/03/2021 01:08:59 pm
2203243	hitorigoto		1	0.01	3586270	SirFredy8	manual	https://musescore.com/user/26818369/scores/4843895	03/03/2021 01:00:29 pm	03/03/2021 01:00:29 pm
2203190	Can’t Help Falling in Love with You	Elvis Presley	0	5	3586154	tecknobill	twitch-chat	500 bits	03/03/2021 12:54:53 pm	03/03/2021 12:54:53 pm
2203133	Bob Acri - Sleep Away		1	0.01	3586031	charclones07	manual	https://musescore.com/user/14603931/scores/5655073	03/03/2021 12:48:42 pm	03/03/2021 12:48:42 pm
2203062	Go the Distance (from Hercules)	Alan Menken	0	0	3585977	charclones07	website		03/03/2021 12:41:26 pm	03/03/2021 12:41:26 pm
2202978	Arabesque	Debussy	0	50	3585986	mcr_music3	twitch-chat		03/03/2021 12:33:10 pm	03/03/2021 12:33:10 pm
2200092	Celine Dion-Ashes		1	0	3582355	its_Realist	manual	https://musescore.com/user/11367426/scores/5153638	03/03/2021 12:20:41 am	03/03/2021 12:20:41 am
2200041	Dawn - Dario Marianell		1	10	3582268	wegggy	manual	https://musescore.com/user/8550756/scores/2271336	03/03/2021 12:07:07 am	03/03/2021 12:07:07 am
2200002	Digimon Adventure - Butterfly (opening)	Koji Wada	0	0	3581079	fsurfin	website		03/02/2021 11:57:08 pm	03/02/2021 11:57:08 pm
2199972	Imaginary - Evanescence		1	10	3582128	UnbiasedTaco	manual	https://musescore.com/user/1914361/scores/4900872	03/02/2021 11:51:32 pm	03/02/2021 11:51:32 pm
2199931	Crazy Train - Ozzy Osborne		1	10	3582103	Violinanthony	manual	https://musescore.com/derykafrank/crazy-train---ozzy-osborne-complete-transcription	03/02/2021 11:42:08 pm	03/02/2021 11:42:08 pm
2199887	Rivers in the Desert - Persona 5	Shoji Meguro	0	10	3582096	LGolbez13	manual	2x gifts	03/02/2021 11:33:36 pm	03/02/2021 11:33:36 pm
2199847	Mipha's Theme  - The Legend of Zelda	Manaka Kataoka	0	20	3582101	wolfried	manual	bits	03/02/2021 11:25:46 pm	03/02/2021 11:25:46 pm
2199805	Hunter x Hunter	Tv show	0	0	3581071	marethyw	website		03/02/2021 11:17:32 pm	03/02/2021 11:17:33 pm
2199789	Life Will change - Persona 5	Shoji Meguro	0	0	3581069	charclones07	website		03/02/2021 11:15:19 pm	03/02/2021 11:15:20 pm
2199736	Gymnopedie 1	Eric Statie	0	0	3581064	leileiviolin	website		03/02/2021 11:05:52 pm	03/02/2021 11:05:52 pm
2199704	Can You Feel The Love Tonight	The Lion King (Disney Movie)	0	5	3581891	condoulo	manual	gift-sub	03/02/2021 10:59:37 pm	03/02/2021 10:59:37 pm
2199670	Eternity - Memory of Lightwaves	Final Fantasy X-2	0	5	3581773	westminster_mutt	manual	bits	03/02/2021 10:54:03 pm	03/02/2021 10:54:03 pm
2199654	Never Gonna Give You Up (A Rick Roll)	Rick Astley	0	13.37	3581566	anonymous	manual	tip	03/02/2021 10:50:03 pm	03/02/2021 10:50:03 pm
2199599	Hosanna- Hillsong United		1	5	3581567	JonLiMusic	manual	gift-sub	03/02/2021 10:39:49 pm	03/02/2021 10:39:49 pm
2199549	Princess Mononoke Piano Suite	Joe Hisaishi	0	5	3581500	soundandfurious	manual	resub	03/02/2021 10:30:58 pm	03/02/2021 10:30:58 pm
2199494	Dream A Little of Me		1	0.01	3581469	actionmoviefan3000	manual	https://musescore.com/user/10207821/scores/3900216?share=copy_link	03/02/2021 10:22:47 pm	03/02/2021 10:22:47 pm
2199378	童话 (Fairy Tale)	Michael Wong	0	5	3581294	ViolinAnthony	manual	bits	03/02/2021 10:00:14 pm	03/02/2021 10:00:14 pm
2199339	Designer Music		1	0.01	3581263	Marethyw	manual	https://youtu.be/MgOO4OhS7PU	03/02/2021 09:54:33 pm	03/02/2021 09:54:34 pm
2199303	Sparkle | Your Name		1	20	3581453	Daanik 	manual	https://www.youtube.com/watch?v=K_7To_y9IAM&feature=youtu.be&ab_channel=Tranquility	03/02/2021 09:46:55 pm	03/02/2021 09:46:55 pm
2199234	Silent Lucidity -QUEENSRYCHE		1	15.99	3581367	NachoBroRyan	manual	https://www.musicnotes.com/sheetmusic/mtd.asp?ppn=MN0064763	03/02/2021 09:36:36 pm	03/02/2021 09:36:36 pm
2199152	resister		1	10	3581318	SirFredy8	manual	https://musescore.com/user/22574601/scores/5543452?share=copy_link	03/02/2021 09:26:12 pm	03/02/2021 09:26:12 pm
2199087	Sweet Child o' Mine	Guns N' Roses	0	0	3581166	NachoBroRyan	manual	raid	03/02/2021 09:17:20 pm	03/02/2021 09:17:20 pm
2199013	Power of Love - Huey Lewis and the News 		1	0.01	3581009	condoulo	manual	https://www.youtube.com/watch?v=7OJp1sZxo6Q	03/02/2021 09:07:17 pm	03/02/2021 09:07:17 pm
2189173	Never Give Up on Your Dreams	Two Steps From Hell	0	0	3566916	rafalqwe	website		03/01/2021 05:33:48 pm	03/01/2021 05:33:48 pm
2187498	Nocturne in G minor, Op.15, No.3	Chopin	0	0	3566872	cozyhop	twitch-chat		03/01/2021 02:33:17 pm	03/01/2021 02:33:17 pm
2187402	River Flows In You	Yiruma	0	0	3566855	bruhitsrichard	website		03/01/2021 02:24:11 pm	03/01/2021 02:24:11 pm
2187363	Linkin Park - Numb		1	0.01	3567481	rafalqwe	manual	https://musescore.com/zakuramusic/numb	03/01/2021 02:20:11 pm	03/01/2021 02:20:11 pm
2187312	Jumper		1	10	3567286	SirFredy8	manual	https://musescore.com/user/11780191/scores/5523615?share=copy_link	03/01/2021 02:14:46 pm	03/01/2021 02:14:46 pm
2187261	Boulevard of Broken dreams- Green Day		1	10	3567252	Wolfried	manual	https://musescore.com/user/29677667/scores/5229224?share=copy_link	03/01/2021 02:08:40 pm	03/01/2021 02:08:40 pm
2187209	When She Loved Me-Randy Newman		1	0.01	3567237	JJ_D	manual	https://drive.google.com/file/d/1ifR0oIF8DpOu33VQPhT2u4_VQA6YIk6T/view	03/01/2021 02:02:57 pm	03/01/2021 02:02:57 pm
2187111	Wake Me Up When September Ends	Green Day	0	0	3566852	josephbonaparte	twitch-chat		03/01/2021 01:51:03 pm	03/01/2021 01:51:03 pm
2187023	Year of the Cat	Al Stewart	0	0	3566839	brettotiswhite	twitch-chat		03/01/2021 01:41:51 pm	03/01/2021 01:41:51 pm
2186941	Save me- Morandi		1	10	3566949	Anony	manual	https://musescore.com/user/17527456/scores/5890346?share=copy_link	03/01/2021 01:32:10 pm	03/01/2021 01:32:10 pm
2186871	I Want to Hold Your Hands	Beatles	0	10	3566671	wolfried	manual	bits	03/01/2021 01:24:20 pm	03/01/2021 01:24:20 pm
